patric	Smooth_1	Smooth_2
645463.3.peg.3632	28.9522918615529	31.4468350483318
645463.3.peg.3633	28.8127853881279	28.675799086758
645463.3.peg.3634	26.9098846273776	27.7517929529155
645463.3.peg.3635	27.4425287356322	25.5747126436782
645463.3.peg.3636	36.8898186889819	39.0516039051604
645463.3.peg.3641	21.5785054575987	24.5172124265323
645463.3.peg.3642	25.137741046832	24.931129476584
645463.3.peg.3643	37.390350877193	45.0657894736842
645463.3.peg.3650	51.3824884792627	48.3870967741936
645463.3.peg.37	5.05675954592363	5.10835913312694
645463.3.peg.3700	1.10584518167457	1.4218009478673
645463.3.peg.3705	1.29310344827586	1.0536398467433
645463.3.peg.3717	1.1136712749616	1.34408602150538
645463.3.peg.3719	13.2075471698113	13.2075471698113
645463.3.peg.372	112.115621156212	108.30258302583
645463.3.peg.3720	14.4230769230769	11.3782051282051
645463.3.peg.3722	16.6191155492154	17.0233000475511
645463.3.peg.3727	142.131782945736	142.093023255814
645463.3.peg.3743	54.8556430446194	61.1111111111111
645463.3.peg.38	3.54609929078014	5.01519756838906
645463.3.peg.384	6.61213360599864	8.07770961145194
645463.3.peg.386	2.46212121212121	2.36742424242424
645463.3.peg.389	1643.04304304304	1929.57957957958
645463.3.peg.39	3.62941738299904	3.58166189111748
645463.3.peg.390	1916.08333333333	2251.04166666667
645463.3.peg.391	1355.61728395062	1614.87654320988
645463.3.peg.392	1742.01135442011	2027.77777777778
645463.3.peg.393	2370.12411347518	2725.97517730496
645463.3.peg.398	111.057173678533	118.716289104639
645463.3.peg.40	3.7261698440208	4.88157134604275
645463.3.peg.402	19.620253164557	21.1545838128117
645463.3.peg.412	0.561797752808989	0.795880149812734
645463.3.peg.418	0.375586854460094	0.187793427230047
645463.3.peg.419	0.246132208157525	0.246132208157525
645463.3.peg.42	0.645161290322581	0.10752688172043
645463.3.peg.43	1.15511551155116	1.32013201320132
645463.3.peg.44	0.32967032967033	0.366300366300366
645463.3.peg.441	2.90666666666667	3.38666666666667
645463.3.peg.46	0.230414746543779	0.153609831029186
645463.3.peg.462	212.555066079295	181.938325991189
645463.3.peg.463	1.85185185185185	2.65906932573599
645463.3.peg.464	3.71702637889688	4.79616306954437
645463.3.peg.465	3.37552742616034	4.85232067510549
645463.3.peg.466	5.53359683794466	6.91699604743083
645463.3.peg.467	5.5952380952381	7.08333333333333
645463.3.peg.47	25.8842443729903	22.8831725616291
645463.3.peg.49	17.5925925925926	17.0781893004115
645463.3.peg.50	54.2832167832168	57.488344988345
645463.3.peg.500	63.2323232323232	69.5959595959596
645463.3.peg.515	46.1290322580645	47.6344086021505
645463.3.peg.52	55.2294197031039	56.2415654520918
645463.3.peg.530	249.403874813711	274.788872329856
645463.3.peg.54	412.64245014245	446.153846153846
645463.3.peg.549	2.73892773892774	3.41880341880342
645463.3.peg.558	6.58826216031057	6.65677095227221
645463.3.peg.560	260.166666666667	252.857142857143
645463.3.peg.57	65.884476534296	76.1131167268352
645463.3.peg.58	41.010101010101	39.8989898989899
645463.3.peg.658	0.731261425959781	0.60938452163315
645463.3.peg.664	6.39423076923077	7.40384615384615
645463.3.peg.671	15.3167185877466	16.0176531671859
645463.3.peg.672	1.4989837398374	1.60060975609756
645463.3.peg.681	23.2750242954325	25.4130223517979
645463.3.peg.682	33.5839598997494	34.3149540517962
645463.3.peg.693	61.2580834803057	72.8982951205173
645463.3.peg.702	728.443649373882	846.511627906977
645463.3.peg.703	435.545023696682	501.263823064771
645463.3.peg.704	444.558991981672	516.323024054983
645463.3.peg.706	534.467120181406	618.310657596372
645463.3.peg.707	312.012987012987	375.541125541126
645463.3.peg.713	1532.01058201058	1712.83068783069
645463.3.peg.717	63.1127450980392	78.0024509803922
645463.3.peg.721	9.80769230769231	8.26923076923077
645463.3.peg.726	1.04780615586117	0.392927308447937
645463.3.peg.735	4.96323529411765	4.77941176470588
645463.3.peg.744	9.45578231292517	11.4965986394558
645463.3.peg.745	159.408602150538	161.559139784946
645463.3.peg.750	2.85204991087344	4.72370766488414
645463.3.peg.754	6.66666666666667	8.65384615384615
645463.3.peg.769	31.7204301075269	35.6989247311828
645463.3.peg.770	69.0608760207869	74.0348923533779
645463.3.peg.773	137.966101694915	131.694915254237
645463.3.peg.783	205.42328042328	223.611111111111
645463.3.peg.789	0.306372549019608	0.122549019607843
645463.3.peg.790	0.260999254287845	0.633855331841909
645463.3.peg.806	19.888178913738	21.1661341853035
645463.3.peg.807	22.8500355366027	25.2665245202559
645463.3.peg.817	440.609840609841	491.857241857242
645463.3.peg.822	44.2627206645898	47.4039460020768
645463.3.peg.823	44.6285140562249	50.0502008032129
645463.3.peg.830	71.0034013605442	84.0561224489796
645463.3.peg.844	1509.27342256214	1675.62141491396
645463.3.peg.845	1081.53021442495	1202.33918128655
645463.3.peg.846	1158.67724867725	1250.79365079365
645463.3.peg.851	1.08527131782946	1.16279069767442
645463.3.peg.852	3.33333333333333	4.84848484848485
645463.3.peg.853	5.79382994732882	4.627539503386
645463.3.peg.857	39.8387096774193	38.3333333333333
645463.3.peg.861	25.089605734767	24.910394265233
645463.3.peg.862	203.812316715543	198.582600195503
645463.3.peg.865	0.529865125240848	0.481695568400771
645463.3.peg.872	21.14556416882	25.4521963824289
645463.3.peg.873	26.3483642793988	27.7188328912467
645463.3.peg.874	32.016632016632	33.4026334026334
645463.3.peg.875	45.3726453726454	49.7133497133497
645463.3.peg.879	1.69082125603865	2.05314009661836
645463.3.peg.880	2.34741784037559	2.17136150234742
645463.3.peg.881	2.85547785547786	3.72960372960373
645463.3.peg.898	15	13.6507936507937
645463.3.peg.904	0.08605851979346	0.229489386115892
645463.3.peg.905	0.45662100456621	0.273972602739726
645463.3.peg.906	0.101626016260163	0.203252032520325
645463.3.peg.907	2.00746965452848	1.68067226890756
645463.3.peg.909	557.474466109564	683.704735376045
645463.3.peg.910	472.452229299363	574.84076433121
645463.3.peg.916	1.07296137339056	1.28755364806867
645463.3.peg.918	52.5595238095238	48.1547619047619
645463.3.peg.919	40.3460837887067	42.2586520947177
645463.3.peg.920	34.4754653130288	38.1133671742809
645463.3.peg.929	14.7707231040564	15.7407407407407
645463.3.peg.930	7.4	7
645463.3.peg.954	3.6	2.35555555555556
645463.3.peg.955	2.25641025641026	2.61538461538462
645463.3.peg.956	106.102941176471	115.147058823529
645463.3.peg.957	65.5604719764012	72.6892822025565
645463.3.peg.969	54.8403193612774	58.0838323353293
645463.3.peg.971	82.6466916354557	74.3445692883895
645463.3.peg.976	497.977132805629	612.532981530343
645463.3.peg.979	995.551378446115	1137.03007518797
645463.3.peg.980	746.45390070922	815.898345153664
645463.3.peg.981	1707.09487825357	2020.3610411419
645463.3.peg.994	40.6872852233677	39.4845360824742
645463.3.peg.998	6.40096618357488	4.58937198067633
