patric	Rough_1	Rough_2
645463.3.peg.3632	26.3018397256003	34.7053320860617
645463.3.peg.3633	23.013698630137	27.8082191780822
645463.3.peg.3634	19.176800748363	21.7025257249766
645463.3.peg.3635	17.0977011494253	19.7318007662835
645463.3.peg.3636	21.4783821478382	20.8507670850767
645463.3.peg.3641	21.431570109152	27.6028547439127
645463.3.peg.3642	19.6969696969697	28.5123966942149
645463.3.peg.3643	38.2675438596491	51.0964912280702
645463.3.peg.3650	30.2611367127496	36.2519201228879
645463.3.peg.37	2.32198142414861	2.32198142414861
645463.3.peg.3700	1.18483412322275	1.73775671406003
645463.3.peg.3705	0.718390804597701	1.14942528735632
645463.3.peg.3717	0.537634408602151	1.26728110599078
645463.3.peg.3719	8.49056603773585	14.4654088050314
645463.3.peg.372	87.5768757687577	101.906519065191
645463.3.peg.3720	11.2179487179487	14.7435897435897
645463.3.peg.3722	11.5073704232049	14.5744174988112
645463.3.peg.3727	78.9147286821706	93.1007751937985
645463.3.peg.3743	50.1312335958005	57.3490813648294
645463.3.peg.38	1.87436676798379	2.83687943262411
645463.3.peg.384	7.49829584185412	6.88479890933879
645463.3.peg.386	1.83080808080808	1.76767676767677
645463.3.peg.389	2780.18018018018	3305.45545545546
645463.3.peg.39	2.34001910219675	2.57879656160458
645463.3.peg.390	2091.33333333333	2516.75
645463.3.peg.391	1453.88888888889	1609.44444444444
645463.3.peg.392	1947.0802919708	2156.08272506083
645463.3.peg.393	2605.89539007092	3002.92553191489
645463.3.peg.398	120.388349514563	123.840345199569
645463.3.peg.40	3.26400924321202	3.87059503177354
645463.3.peg.402	25.2780974299962	27.5028768699655
645463.3.peg.412	0.327715355805243	0.421348314606742
645463.3.peg.418	0.234741784037559	0.375586854460094
645463.3.peg.419	0.210970464135021	0.105485232067511
645463.3.peg.42	0.537634408602151	0.860215053763441
645463.3.peg.43	1.15511551155116	1.15511551155116
645463.3.peg.44	0.402930402930403	0.695970695970696
645463.3.peg.441	3.17333333333333	3.25333333333333
645463.3.peg.46	0.230414746543779	0.384024577572965
645463.3.peg.462	140.895741556535	138.472834067548
645463.3.peg.463	1.61443494776828	1.42450142450142
645463.3.peg.464	3.23741007194245	2.15827338129496
645463.3.peg.465	2.84810126582278	4.74683544303798
645463.3.peg.466	5.79710144927536	5.53359683794466
645463.3.peg.467	6.54761904761905	5.47619047619048
645463.3.peg.47	21.0075026795284	25.1875669882101
645463.3.peg.49	14.6090534979424	15.6378600823045
645463.3.peg.50	43.1526806526807	54.5745920745921
645463.3.peg.500	48.8383838383838	52.6767676767677
645463.3.peg.515	43.2795698924731	42.258064516129
645463.3.peg.52	51.3832658569501	64.5411605937922
645463.3.peg.530	203.27868852459	246.000993541977
645463.3.peg.54	291.061253561254	356.730769230769
645463.3.peg.549	3.69075369075369	3.53535353535354
645463.3.peg.558	6.90796985613154	6.72527974423384
645463.3.peg.560	50.5714285714286	84.0714285714286
645463.3.peg.57	57.0397111913357	69.9157641395909
645463.3.peg.58	37.7777777777778	46.2626262626263
645463.3.peg.658	0.731261425959781	0.853138330286411
645463.3.peg.664	8.55769230769231	11.4423076923077
645463.3.peg.671	12.5908618899273	15.5244029075805
645463.3.peg.672	1.24491869918699	1.32113821138211
645463.3.peg.681	21.865889212828	30.0777453838678
645463.3.peg.682	29.5321637426901	37.3851294903926
645463.3.peg.693	71.8694885361552	89.8001175778954
645463.3.peg.702	743.70900417412	748.449612403101
645463.3.peg.703	413.112164296998	380.568720379147
645463.3.peg.704	388.602520045819	343.184421534937
645463.3.peg.706	448.639455782313	392.403628117914
645463.3.peg.707	282.431457431457	255.15873015873
645463.3.peg.713	1632.40740740741	1753.1746031746
645463.3.peg.717	57.9656862745098	57.9044117647059
645463.3.peg.721	10	13.1410256410256
645463.3.peg.726	0.360183366077276	0.392927308447937
645463.3.peg.735	5.26960784313726	5.3921568627451
645463.3.peg.744	10.4761904761905	18.2993197278912
645463.3.peg.745	121.908602150538	184.408602150538
645463.3.peg.750	4.01069518716578	3.29768270944742
645463.3.peg.754	6.6025641025641	8.84615384615385
645463.3.peg.769	43.1182795698925	55.2688172043011
645463.3.peg.770	61.6184112843356	73.4595397178916
645463.3.peg.773	38.4180790960452	58.0225988700565
645463.3.peg.783	152.579365079365	171.428571428571
645463.3.peg.789	0.245098039215686	0.245098039215686
645463.3.peg.790	0.223713646532438	0.484712900820283
645463.3.peg.806	10.0905218317359	12.1405750798722
645463.3.peg.807	15.2096659559346	17.3063255152807
645463.3.peg.817	92.7927927927928	167.498267498268
645463.3.peg.822	42.1599169262721	47.2222222222222
645463.3.peg.823	55.1706827309237	56.074297188755
645463.3.peg.830	83.2057823129252	96.7687074829932
645463.3.peg.844	1441.14085404716	1509.05035054175
645463.3.peg.845	1014.61988304094	1107.89473684211
645463.3.peg.846	1128.30687830688	1222.69841269841
645463.3.peg.851	0.968992248062015	0.775193798449612
645463.3.peg.852	2.87878787878788	3.93939393939394
645463.3.peg.853	3.57411587659895	5.4928517682468
645463.3.peg.857	36.2365591397849	37.6881720430107
645463.3.peg.861	19.5340501792115	22.0430107526882
645463.3.peg.862	293.157380254154	514.711632453568
645463.3.peg.865	0.289017341040462	0.529865125240848
645463.3.peg.872	23.7295434969854	24.2894056847545
645463.3.peg.873	25.6410256410256	28.3377541998232
645463.3.peg.874	32.986832986833	37.2487872487873
645463.3.peg.875	47.6044226044226	54.9140049140049
645463.3.peg.879	3.14009661835749	4.10628019323671
645463.3.peg.880	3.28638497652582	4.22535211267606
645463.3.peg.881	4.31235431235431	6.35198135198135
645463.3.peg.898	14.047619047619	17.3015873015873
645463.3.peg.904	0.229489386115892	0.028686173264487
645463.3.peg.905	0.091324200913242	0.273972602739726
645463.3.peg.906	0.101626016260163	0.203252032520325
645463.3.peg.907	1.44724556489262	1.68067226890756
645463.3.peg.909	924.976787372331	1082.17270194986
645463.3.peg.910	793.418259023355	941.87898089172
645463.3.peg.916	0.643776824034335	0.858369098712446
645463.3.peg.918	24.7619047619048	24.702380952381
645463.3.peg.919	21.6757741347905	20.4918032786885
645463.3.peg.920	15.7360406091371	20.4314720812183
645463.3.peg.929	7.8042328042328	9.9647266313933
645463.3.peg.930	6.46666666666667	7.4
645463.3.peg.954	2.93333333333333	3.28888888888889
645463.3.peg.955	1.28205128205128	1.43589743589744
645463.3.peg.956	75.343137254902	82.6225490196078
645463.3.peg.957	48.9675516224189	56.5880039331367
645463.3.peg.969	45.7584830339321	50.3992015968064
645463.3.peg.971	83.083645443196	97.0661672908864
645463.3.peg.976	568.20580474934	587.335092348285
645463.3.peg.979	1019.67418546366	1019.61152882206
645463.3.peg.980	786.28841607565	776.654846335697
645463.3.peg.981	1731.98992443325	1671.95633921075
645463.3.peg.994	33.2989690721649	36.9072164948454
645463.3.peg.998	4.10628019323671	4.22705314009662
